message,label
"Dear customer, Rs 4709 credited to your account XX22 via NEFT from Employer Ltd.",0
Income Tax Refund of Rs 26510 approved. Update bank account details now at http://192.168.1.10/refund/login to receive funds.,1
"URGENT: Suspicious transaction of Rs 64415 detected on your account. If not you, cancel immediately at http://secure-bank-cancel-auth.xyz",1
HDFC Alert: Your NetBanking password expired. Reset password immediately to avoid transaction block: http://hdfc-pass-reset.work,1
"Congratulations! You won Rs 50,00,000 lottery from KBC / RBI. Claim your reward immediately by clicking http://claim-prize-bonus.top",1
Salary for the month has been processed and credited to your account XX23.,0
"URGENT: Suspicious transaction of Rs 68317 detected on your account. If not you, cancel immediately at http://secure-bank-cancel-auth.xyz",1
"SBI Notice: Unauthorized login from Lagos. If not you, secure account immediately at http://sbi-secure-portal.monster",1
"Congratulations! You won Rs 50,00,000 lottery from KBC / RBI. Claim your reward immediately by clicking http://claim-prize-bonus.top",1
"Dear customer, Rs 4183 credited to your account XX50 via NEFT from Employer Ltd.",0
"Dear customer, Rs 3914 credited to your account XX26 via NEFT from Employer Ltd.",0
Income Tax Refund of Rs 46265 approved. Update bank account details now at http://192.168.1.10/refund/login to receive funds.,1
Reminder: Doctor appointment scheduled for tomorrow at 10:00 AM.,0
Thank you for dining with us! Here is your e-receipt for Rs 4498.,0
Your electricity connection will be disconnected tonight at 9:30 PM. Call bill officer at 9876543210 or pay at http://elec-bill-pay.link,1
"Congratulations! You won Rs 50,00,000 lottery from KBC / RBI. Claim your reward immediately by clicking http://claim-prize-bonus.top",1
Your flight ticket to Bengaluru is confirmed. PNR: PNR5809.,0
Your electricity connection will be disconnected tonight at 9:30 PM. Call bill officer at 9876543210 or pay at http://elec-bill-pay.link,1
Your flight ticket to Bengaluru is confirmed. PNR: PNR9941.,0
"SBI Notice: Unauthorized login from Lagos. If not you, secure account immediately at http://sbi-secure-portal.monster",1
Your flight ticket to Bengaluru is confirmed. PNR: PNR9238.,0
"Dear customer, Rs 1323 credited to your account XX13 via NEFT from Employer Ltd.",0
"Congratulations! You won Rs 50,00,000 lottery from KBC / RBI. Claim your reward immediately by clicking http://claim-prize-bonus.top",1
"Dear customer, Rs 3146 credited to your account XX93 via NEFT from Employer Ltd.",0
"Dear customer, Rs 3891 credited to your account XX33 via NEFT from Employer Ltd.",0
"SBI Notice: Unauthorized login from Lagos. If not you, secure account immediately at http://sbi-secure-portal.monster",1
Reminder: Doctor appointment scheduled for tomorrow at 10:00 AM.,0
HDFC Alert: Your NetBanking password expired. Reset password immediately to avoid transaction block: http://hdfc-pass-reset.work,1
Your electricity bill of Rs 4017 is due on 25th Oct. Pay via official app.,0
Your flight ticket to Bengaluru is confirmed. PNR: PNR4014.,0
"URGENT: Suspicious transaction of Rs 26749 detected on your account. If not you, cancel immediately at http://secure-bank-cancel-auth.xyz",1
Reminder: Doctor appointment scheduled for tomorrow at 10:00 AM.,0
Income Tax Refund of Rs 77429 approved. Update bank account details now at http://192.168.1.10/refund/login to receive funds.,1
"SBI Notice: Unauthorized login from Lagos. If not you, secure account immediately at http://sbi-secure-portal.monster",1
Reminder: Doctor appointment scheduled for tomorrow at 10:00 AM.,0
"Dear Customer, your ICICI Bank account is suspended today due to pending KYC. Click http://bit.ly/bank-kyc-verify to update PAN immediately or account will be blocked.",1
Your subscription to Prime has renewed. Receipt sent to your registered email.,0
Your electricity connection will be disconnected tonight at 9:30 PM. Call bill officer at 9876543210 or pay at http://elec-bill-pay.link,1
"Dear customer, Rs 1274 credited to your account XX61 via NEFT from Employer Ltd.",0
"Dear Customer, your HDFC Bank account is suspended today due to pending KYC. Click http://bit.ly/bank-kyc-verify to update PAN immediately or account will be blocked.",1
Income Tax Refund of Rs 39077 approved. Update bank account details now at http://192.168.1.10/refund/login to receive funds.,1
"Dear customer, your credit card points worth Rs 73194 are expiring today. Redeem for cash voucher now: http://reward-redeem-bank.click",1
Reminder: Doctor appointment scheduled for tomorrow at 10:00 AM.,0
Reminder: Doctor appointment scheduled for tomorrow at 10:00 AM.,0
Welcome to our service. Your order #47567 has been shipped via BlueDart.,0
HDFC Alert: Your NetBanking password expired. Reset password immediately to avoid transaction block: http://hdfc-pass-reset.work,1
Reminder: Doctor appointment scheduled for tomorrow at 10:00 AM.,0
"Dear Customer, your ICICI Bank account is suspended today due to pending KYC. Click http://bit.ly/bank-kyc-verify to update PAN immediately or account will be blocked.",1
"URGENT: Suspicious transaction of Rs 77111 detected on your account. If not you, cancel immediately at http://secure-bank-cancel-auth.xyz",1
Welcome to our service. Your order #40715 has been shipped via BlueDart.,0
Your statement for card ending XX96 is now ready to view on netbanking.,0
"Dear Customer, your Kotak Bank account is suspended today due to pending KYC. Click http://bit.ly/bank-kyc-verify to update PAN immediately or account will be blocked.",1
Your electricity connection will be disconnected tonight at 9:30 PM. Call bill officer at 9876543210 or pay at http://elec-bill-pay.link,1
Welcome to our service. Your order #56357 has been shipped via BlueDart.,0
"SBI Notice: Unauthorized login from Lagos. If not you, secure account immediately at http://sbi-secure-portal.monster",1
Your statement for card ending XX26 is now ready to view on netbanking.,0
"Congratulations! You won Rs 50,00,000 lottery from KBC / RBI. Claim your reward immediately by clicking http://claim-prize-bonus.top",1
Welcome to our service. Your order #61876 has been shipped via BlueDart.,0
HDFC Alert: Your NetBanking password expired. Reset password immediately to avoid transaction block: http://hdfc-pass-reset.work,1
Thank you for dining with us! Here is your e-receipt for Rs 3202.,0
"Dear Customer, your ICICI Bank account is suspended today due to pending KYC. Click http://bit.ly/bank-kyc-verify to update PAN immediately or account will be blocked.",1
Reminder: Doctor appointment scheduled for tomorrow at 10:00 AM.,0
Your flight ticket to Bengaluru is confirmed. PNR: PNR8870.,0
Your statement for card ending XX91 is now ready to view on netbanking.,0
HDFC Alert: Your NetBanking password expired. Reset password immediately to avoid transaction block: http://hdfc-pass-reset.work,1
HDFC Alert: Your NetBanking password expired. Reset password immediately to avoid transaction block: http://hdfc-pass-reset.work,1
Welcome to our service. Your order #91080 has been shipped via BlueDart.,0
Your OTP for payment of Rs 3182 is 990247. Do not share this OTP with anyone.,0
Your subscription to Prime has renewed. Receipt sent to your registered email.,0
"URGENT: Suspicious transaction of Rs 33249 detected on your account. If not you, cancel immediately at http://secure-bank-cancel-auth.xyz",1
"Dear customer, your credit card points worth Rs 67469 are expiring today. Redeem for cash voucher now: http://reward-redeem-bank.click",1
Your OTP for payment of Rs 410 is 695748. Do not share this OTP with anyone.,0
"SBI Notice: Unauthorized login from Lagos. If not you, secure account immediately at http://sbi-secure-portal.monster",1
"Dear Customer, your HDFC Bank account is suspended today due to pending KYC. Click http://bit.ly/bank-kyc-verify to update PAN immediately or account will be blocked.",1
"Congratulations! You won Rs 50,00,000 lottery from KBC / RBI. Claim your reward immediately by clicking http://claim-prize-bonus.top",1
Welcome to our service. Your order #17152 has been shipped via BlueDart.,0
Your OTP for payment of Rs 1117 is 999312. Do not share this OTP with anyone.,0
Your subscription to Prime has renewed. Receipt sent to your registered email.,0
"Dear customer, loan of Rs 5,00,000 pre-approved with zero interest. Click http://instant-loan-approval.xyz to disburse.",1
Salary for the month has been processed and credited to your account XX42.,0
"Congratulations! You won Rs 50,00,000 lottery from KBC / RBI. Claim your reward immediately by clicking http://claim-prize-bonus.top",1
HDFC Alert: Your NetBanking password expired. Reset password immediately to avoid transaction block: http://hdfc-pass-reset.work,1
Income Tax Refund of Rs 29146 approved. Update bank account details now at http://192.168.1.10/refund/login to receive funds.,1
Income Tax Refund of Rs 39831 approved. Update bank account details now at http://192.168.1.10/refund/login to receive funds.,1
"Dear user, your SIM card will be deactivated in 24 hours. Update Aadhaar details urgently: http://sim-kyc-verify-portal.club",1
"Dear customer, Rs 2570 credited to your account XX97 via NEFT from Employer Ltd.",0
"Dear user, your SIM card will be deactivated in 24 hours. Update Aadhaar details urgently: http://sim-kyc-verify-portal.club",1
Your flight ticket to Bengaluru is confirmed. PNR: PNR8975.,0
"URGENT: Suspicious transaction of Rs 72587 detected on your account. If not you, cancel immediately at http://secure-bank-cancel-auth.xyz",1
"URGENT: Suspicious transaction of Rs 37040 detected on your account. If not you, cancel immediately at http://secure-bank-cancel-auth.xyz",1
Thank you for dining with us! Here is your e-receipt for Rs 1593.,0
"Dear customer, loan of Rs 5,00,000 pre-approved with zero interest. Click http://instant-loan-approval.xyz to disburse.",1
Your statement for card ending XX62 is now ready to view on netbanking.,0
Reminder: Doctor appointment scheduled for tomorrow at 10:00 AM.,0
"Dear customer, Rs 1292 credited to your account XX45 via NEFT from Employer Ltd.",0
Your subscription to Prime has renewed. Receipt sent to your registered email.,0
Salary for the month has been processed and credited to your account XX37.,0
"URGENT: Suspicious transaction of Rs 74694 detected on your account. If not you, cancel immediately at http://secure-bank-cancel-auth.xyz",1
"Dear customer, Rs 2516 credited to your account XX88 via NEFT from Employer Ltd.",0
"Dear customer, Rs 3825 credited to your account XX94 via NEFT from Employer Ltd.",0
"Dear customer, your credit card points worth Rs 67436 are expiring today. Redeem for cash voucher now: http://reward-redeem-bank.click",1
Your electricity bill of Rs 3227 is due on 25th Oct. Pay via official app.,0
Thank you for dining with us! Here is your e-receipt for Rs 3459.,0
Your electricity bill of Rs 4673 is due on 25th Oct. Pay via official app.,0
Your electricity bill of Rs 4287 is due on 25th Oct. Pay via official app.,0
Welcome to our service. Your order #52065 has been shipped via BlueDart.,0
Salary for the month has been processed and credited to your account XX78.,0
Your flight ticket to Bengaluru is confirmed. PNR: PNR5543.,0
Your statement for card ending XX21 is now ready to view on netbanking.,0
"URGENT: Suspicious transaction of Rs 86399 detected on your account. If not you, cancel immediately at http://secure-bank-cancel-auth.xyz",1
Reminder: Doctor appointment scheduled for tomorrow at 10:00 AM.,0
